ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
NaN,193.400268,30630.759939,6.873568,342.19324,430.395600,17.446818,49.883653,2.913048,0
8.069298,191.004107,16654.509370,8.038213,350.57795,418.200072,12.293770,49.009256,3.021382,1
5.859690,163.496895,19231.033290,6.541681,339.37148,468.376955,19.749079,61.790980,2.747333,0
4.029053,203.386857,42327.168016,8.550483,279.675256,503.732428,13.758836,46.384064,4.179656,0
7.213375,213.767176,27377.699776,6.915301,327.717408,457.511587,17.968736,NaN,3.453439,1
8.891674,184.869606,41801.441837,3.409576,337.047108,461.076821,13.715504,42.078122,4.522599,0
6.412707,204.358097,32333.841542,5.204084,345.717500,389.215295,11.145040,91.204867,5.014145,0
6.790838,271.601212,14348.572924,9.923315,368.842011,610.629550,9.386799,91.402112,3.438280,1
10.154219,244.209385,24755.960256,4.711350,299.797515,387.589427,15.363599,70.823244,3.730899,0
6.276295,184.952057,28653.472342,6.519435,335.257777,470.429676,11.198483,NaN,4.342759,0
6.975209,175.421039,35701.155320,5.494254,290.052802,401.058802,10.285283,66.420579,5.256484,1
NaN,227.432663,32102.190705,3.646848,321.671073,433.276491,11.690091,57.049690,3.581037,0
7.648878,188.506977,22510.975070,8.617208,NaN,393.293539,12.854519,73.313503,4.953534,0
7.422225,203.323308,40148.123721,5.602314,256.590451,401.775457,9.025661,53.019585,4.486513,1
7.683157,221.575347,25475.884844,9.914966,NaN,372.803909,12.054439,51.892500,4.781323,0
5.548182,204.259899,39997.783697,7.027226,319.202935,431.972429,15.400396,41.952292,3.945460,0
6.505066,226.419609,16982.131974,6.938467,318.245710,484.092285,18.527105,80.462810,2.890999,1
7.455541,225.314151,16242.060281,8.204102,350.108093,331.673824,13.114965,60.162148,2.930365,0
NaN,216.675619,17870.315246,6.613387,338.415939,438.132104,15.441490,83.272736,2.604960,0
6.617862,174.280566,33245.630587,7.022187,326.168480,479.920538,15.918912,60.339794,4.601351,1
NaN,217.944979,37820.047327,8.299339,NaN,367.570082,15.421034,36.446614,2.994780,0
7.468617,240.345305,36701.974347,4.536413,339.221351,453.211366,16.106515,67.952496,3.384179,0
6.769769,178.331753,16980.258481,7.051697,369.906278,299.404977,18.703657,62.868527,3.846612,1
4.811832,150.451280,27547.807056,7.569544,296.002194,521.561561,16.295837,44.288552,2.860993,0
NaN,179.149447,21051.365376,8.887846,296.949070,418.269806,18.800516,92.096000,3.764704,0
6.341751,139.959471,18058.320292,8.361337,417.602446,347.464419,13.314422,58.220982,4.019011,1
5.720136,182.440160,13463.852419,8.253966,NaN,401.509481,13.361778,52.952904,3.513255,0
7.918150,214.186611,23823.492888,7.290878,341.173322,411.424483,19.585002,25.057375,4.028958,0
7.058866,191.548401,16473.067089,8.435789,367.853180,462.993729,12.574420,17.527765,3.937334,1
9.961503,276.699765,18743.222494,9.160740,361.221166,457.551559,21.564489,93.740334,5.215590,0
NaN,191.764256,10830.801245,6.362889,NaN,492.200309,17.291645,43.272545,4.266775,0
7.539287,258.490076,26999.382076,7.002092,266.803123,352.195912,14.650809,59.158843,5.427373,1
3.230973,120.785449,13691.094972,6.835951,328.240289,261.435215,18.406139,54.852123,3.281921,0
NaN,181.374651,14579.822073,5.435058,NaN,308.792515,9.545092,60.214647,4.161749,0
NaN,163.167250,36525.550884,5.512927,284.624270,522.600512,14.395519,78.868465,4.645692,1
10.188433,286.567991,7105.800709,9.840540,321.686059,437.879508,12.871599,78.732055,4.635243,0
5.433242,201.781246,31157.110167,7.286392,304.425275,451.557178,10.842095,87.634013,3.675718,0
7.490808,198.966512,6873.559885,8.534329,NaN,440.471198,11.047456,60.935987,3.716368,1
6.262907,185.982652,5157.053600,7.804391,338.195387,570.288260,14.601443,NaN,4.594919,0
8.339512,202.201624,21295.749879,5.618116,NaN,428.950329,15.491387,81.315327,4.827704,0
6.037428,227.033994,12988.791229,8.476905,392.380529,306.386283,7.122391,41.190507,3.594217,1
7.399811,229.776265,28630.954416,8.711706,302.315759,437.366909,11.927552,78.576441,3.803724,0
6.715719,195.190599,19966.744697,7.744696,354.208923,411.795503,17.323081,67.981741,2.443008,0
NaN,158.695209,8721.231885,8.104498,425.710331,471.073537,15.353950,74.885676,3.392134,1
9.271669,256.273393,26912.228417,5.766780,274.646117,467.752318,12.376686,89.904950,3.744204,0
6.098012,211.454010,39352.775838,6.212191,NaN,488.141313,11.791840,46.928041,4.590617,0
6.706695,232.926598,27881.504407,7.881448,337.111017,443.208774,14.523389,64.121740,4.371882,1
4.704184,169.943914,7028.839617,8.987043,317.829814,289.537529,8.069436,63.664949,4.138994,0
6.576845,156.221768,12772.095750,9.759898,341.749378,418.972467,10.382253,78.305180,3.771314,0
NaN,156.388120,26885.834938,4.894281,291.918674,554.221390,14.277103,53.481943,4.709676,1
8.654793,218.172660,14799.311464,6.164049,366.147992,416.870333,8.954520,72.620280,5.148138,0
4.681099,220.476126,38748.411346,4.652514,306.451190,442.530508,10.941270,NaN,4.125750,0
NaN,186.365549,7557.021271,9.454207,406.038068,288.368713,12.861417,72.187015,4.116263,1
8.018772,228.111463,27405.316212,6.491360,NaN,494.620441,8.716667,56.188852,4.356279,0
8.151215,219.560050,13699.680708,3.804428,NaN,460.528736,14.951295,79.634261,3.523981,0
6.758852,218.153477,22540.775167,7.196435,304.680599,382.502700,18.838735,53.815435,3.639972,1
8.189363,229.608499,13197.566815,6.007956,334.054289,605.465747,14.861377,103.322855,3.688298,0
NaN,226.548354,13584.490338,4.190696,374.157621,335.378212,9.147436,82.864929,2.364559,0
7.486781,151.202591,31130.212642,4.584071,NaN,351.575411,18.938528,53.137132,2.748429,0
9.341092,230.430056,18254.110656,6.113974,NaN,294.582832,12.908755,91.856527,4.598787,0
NaN,220.836035,27319.569030,4.507102,329.997188,463.965168,13.986735,NaN,5.666547,0
6.904121,228.960418,10836.969782,7.792593,362.296552,513.188842,12.704460,40.546037,4.141819,0
NaN,228.251995,18593.222636,5.905207,NaN,475.295733,13.672647,54.492469,4.122850,0
5.66969,194.130069,20081.537954,6.778104,NaN,403.989920,18.284807,NaN,3.592133,0
NaN,155.262609,42617.303399,5.829424,449.267688,456.185338,20.680975,77.137500,2.846501,0
4.89196,153.506232,9559.547392,7.847066,349.824390,496.872845,11.457624,61.110529,3.904270,0
6.624944,185.410933,16360.566298,9.472845,320.846507,458.923977,12.488007,40.959974,3.546696,0
7.348937,267.655223,15818.261320,10.574681,NaN,541.755082,13.408146,54.619128,4.725746,0
6.056818,211.765886,4440.277357,9.507303,NaN,316.921776,17.766397,53.541191,3.358061,0
8.273644,188.160751,11120.701046,7.410891,346.319774,344.154965,15.314879,89.446850,3.331584,0
7.846058,224.058877,23264.109968,5.922367,300.402620,387.971336,13.406737,43.075186,2.487969,0
5.655117,146.762023,19271.903123,6.391439,316.495631,469.895002,11.971417,62.004563,4.401152,0
NaN,241.895515,25717.936178,4.239997,369.541143,474.937470,15.306063,48.374212,4.306218,0
NaN,229.620616,19955.710542,7.608653,285.432681,491.880578,11.026909,85.241873,3.113764,0
7.890263,164.708035,17645.065340,7.141360,NaN,634.118133,21.977158,33.279298,4.636739,0
NaN,221.620058,11954.700730,6.657053,NaN,391.238714,12.961433,NaN,3.282061,0
6.17981,248.833263,15391.559151,8.014257,273.08689,487.625733,9.696478,69.697025,3.704324,0
11.90774,298.098679,17083.175085,5.878993,NaN,400.330798,14.063370,64.368593,4.256415,0
10.509669,213.876873,16786.925406,6.624220,NaN,411.216978,16.590932,67.745515,3.505079,0
6.755669,209.362075,13821.556160,7.557415,334.619524,499.070909,19.339143,81.098746,3.959518,0
8.811472,270.209549,12138.422954,10.520555,360.295574,437.515421,15.952680,67.878497,5.587396,0
5.171434,207.280531,44612.751358,7.287925,300.254258,552.907590,12.723725,52.237736,2.949432,0
NaN,213.652293,28266.755107,3.632114,NaN,483.797968,15.741911,78.810852,4.312290,0
4.126581,113.024472,40528.805353,6.489951,NaN,392.109146,15.793392,68.797443,3.504751,0
6.964198,193.753280,27408.499332,10.184605,307.694522,302.940433,15.889650,78.076738,2.395683,0
7.266599,98.452931,36490.143032,7.138814,423.187485,502.883067,7.360772,76.290285,4.952733,0
5.735359,149.171690,28628.151856,5.073074,NaN,465.554894,12.201950,65.909850,4.085055,0
6.548797,205.168161,13584.900245,3.777648,NaN,327.967343,15.627514,51.850366,4.197305,0
8.218171,116.061950,22465.687557,5.000451,NaN,408.360199,6.732794,90.993268,4.246446,0
8.000776,237.519250,18419.132883,8.323330,308.006321,396.376554,13.492536,82.753278,4.519210,0
6.555439,195.157976,15405.496481,2.750837,NaN,436.278076,10.855263,NaN,3.792040,0
6.980062,164.127180,17625.466412,6.479558,372.748319,492.703416,11.665753,48.710293,3.969463,0
8.775047,191.526874,21768.640744,4.751005,387.245552,435.523398,11.875184,56.029098,3.830699,0
9.042583,221.320184,14149.499829,5.325853,366.668408,377.857959,13.008443,87.896166,4.348440,0
6.381979,235.945110,18982.953763,8.286514,NaN,511.485157,16.183542,77.839521,3.299047,0
8.303831,222.950037,26030.618514,7.108974,NaN,368.284494,14.383585,70.072700,3.392657,0
5.970579,202.745520,19952.309470,7.872038,311.188185,412.038922,18.632142,73.166338,5.013281,0
6.648005,191.841801,15176.290678,5.661663,NaN,471.047129,15.438287,56.532387,3.829784,0
5.082241,191.767047,17739.198960,9.111722,309.787515,413.158636,12.307109,88.892555,5.056379,0
6.273806,191.850396,15130.154368,5.112751,349.949530,538.203713,12.383597,52.097687,4.510405,0
5.899937,205.913786,30379.359441,9.446148,312.283210,512.336528,6.306055,55.065243,3.858979,0
5.813546,184.031776,10112.207322,6.536992,309.451187,441.594027,11.438175,77.508193,3.721426,0
6.604008,212.978467,23564.579663,6.608205,325.353860,430.332754,14.352905,33.403048,4.458967,0
7.260904,189.077962,21391.162544,6.576866,356.622222,390.285266,14.391606,81.082456,4.383823,0
3.422394,141.300305,16017.611896,8.214714,NaN,580.870759,10.603280,94.949108,3.676246,0
7.143942,153.236364,11553.039281,8.444687,329.404457,278.483266,11.266886,81.718413,3.792840,0
5.575921,223.374007,14553.132308,9.689175,234.609808,252.968328,12.249489,59.523003,4.294448,0
5.913375,148.607944,14467.785926,6.159095,NaN,427.040982,14.423404,56.460386,2.499832,0
8.116447,208.689153,23985.864422,7.513870,346.423787,436.290552,9.612293,67.381157,2.934697,0
5.467401,197.028926,12883.163531,9.264883,347.421266,355.175712,12.762546,67.159532,3.717823,0
6.783024,236.278867,8213.772245,9.332861,NaN,501.018535,11.590707,91.680931,4.778808,0
7.665188,209.997246,22993.729350,5.543901,343.494220,417.738988,7.750607,63.551822,2.707129,0
6.090016,216.736232,12558.897973,9.297300,317.983236,409.427236,10.754842,30.965844,2.943522,0
6.836060,205.667718,18321.327502,6.712854,297.837188,494.484249,13.808923,70.714225,4.952508,0
5.555353,154.300684,20503.430055,9.644997,313.470297,355.206968,18.468690,75.140362,4.536146,0
8.205447,145.797317,17981.254776,6.580460,359.392567,420.394223,15.856797,100.712306,3.739922,0
4.884388,136.557785,28392.424976,8.440400,NaN,386.104000,13.831877,73.824556,3.616701,0
7.543931,192.234541,24227.961139,7.241343,336.151050,369.427699,18.188873,70.588507,3.703191,1
7.670506,123.336644,33843.619447,5.216369,390.745825,462.967639,18.698730,82.904657,3.933826,0
8.331553,238.992414,11635.772076,3.923239,276.402280,406.245129,15.410764,NaN,2.692389,0
NaN,218.573548,11724.623315,7.565407,296.430540,452.727691,14.665704,51.261827,3.561398,1
6.791097,209.128163,20149.179673,5.804000,288.356856,291.304212,12.327335,57.303577,3.084040,0
7.819659,225.106836,16403.952381,7.093310,313.168134,413.208949,15.375616,32.681851,2.402337,0
7.340171,210.118813,12810.423160,8.867294,309.661578,412.706558,12.389229,73.513321,3.919140,1
6.006769,226.874099,20279.701038,8.166416,225.516628,275.986595,9.650786,52.640025,4.034755,0
5.428357,167.017383,24930.198811,7.967086,334.086977,400.393437,18.179149,70.312696,2.847844,0
10.015189,210.126717,9064.035831,7.198432,363.56182,324.647909,10.213058,92.643892,3.846548,1
NaN,204.384794,32951.316369,5.995277,324.50519,339.641882,4.473092,71.190496,4.905230,0
4.556657,156.422941,14400.718629,9.461285,NaN,483.745716,7.897724,54.913943,4.392257,0
NaN,188.743562,19037.462638,6.034236,NaN,388.065857,15.149068,78.499418,2.723651,1
6.336343,214.071982,14619.627261,6.584414,315.996793,370.795604,12.219411,83.668879,3.788803,0
7.333003,189.447965,32358.538595,6.346378,341.346443,490.625291,12.537466,61.581378,2.642004,0
7.846463,233.976579,6670.659354,6.844526,NaN,545.310659,16.536216,67.484090,3.885624,1
7.473235,223.264936,19932.585225,5.770107,317.708854,590.325126,13.556911,89.453575,3.877714,0
7.114387,196.533960,27022.708505,6.176786,NaN,497.523605,18.704279,59.730438,3.762682,0
NaN,155.675777,52060.226800,2.577555,365.080963,323.001036,14.166602,48.254307,2.000757,1
NaN,214.193078,21671.278302,8.272940,NaN,473.415378,15.706894,73.170198,4.246388,0
6.37695,170.227080,16079.361250,5.433802,331.856892,311.772900,15.703707,54.013112,4.284387,0
6.334163,197.482326,23460.821381,6.121464,303.550324,399.563786,18.822216,62.222875,4.038830,1
7.380105,237.922637,16862.543476,7.101817,306.182925,478.654518,13.254475,92.864557,5.030452,0
9.338235,248.376016,17416.801780,6.665873,342.720808,505.677409,19.742815,58.658530,1.872573,0
9.616096,221.759818,12538.974026,9.089531,NaN,441.881005,13.808375,NaN,2.946644,1
10.067633,144.613956,39716.131804,4.503366,390.910328,415.050756,17.658794,NaN,3.776789,0
NaN,130.558561,17429.584950,6.317654,322.059588,524.645643,15.318048,75.376408,5.541322,0
NaN,186.595255,29496.910157,8.117748,378.430501,616.175243,14.962780,65.444563,2.475284,1
5.915944,274.263618,6967.735565,10.069435,247.645743,321.236814,12.092167,39.448593,2.585849,0
8.933878,278.231754,14179.622741,8.128262,318.356502,335.240511,16.664900,48.357257,4.374797,0
8.892998,224.078183,22960.180644,8.982036,274.689459,466.245480,9.693049,59.577212,3.619133,1
NaN,171.695022,38971.051010,8.365579,385.953730,397.441713,17.201608,73.646996,2.643212,0
10.600590,274.968783,21558.308741,6.112819,350.363703,331.120496,12.610799,NaN,5.477700,0
NaN,195.836573,14563.682649,9.315977,NaN,289.660586,9.184401,49.540120,3.957012,1
6.124847,151.691358,15092.017645,6.610788,382.318961,388.137531,16.621959,69.167847,4.211968,0
6.838817,196.196213,11877.236649,9.624699,365.348840,363.803476,14.924058,41.121382,4.776536,0
8.141430,211.794267,15494.359837,9.450414,NaN,363.129353,15.403390,54.490733,4.350922,1
NaN,137.253427,20593.933718,3.961111,393.684587,520.410505,19.249550,50.029933,3.302419,0
5.600877,183.573783,20411.664381,9.753766,336.404819,368.359984,11.095878,66.820124,4.362034,0
8.165715,203.419331,16925.012297,5.574342,337.252325,527.912544,18.361436,60.393548,3.920116,1
7.876495,250.896621,15741.081627,8.075738,NaN,391.258794,16.543869,59.246086,3.913905,0
6.102533,179.397232,24196.264415,7.155344,321.442113,525.900095,13.478150,60.058290,2.292574,0
4.931958,164.666769,31155.540218,7.411483,383.782626,506.531414,14.980034,69.249229,5.045983,1
6.021051,178.223683,18966.363047,10.213575,NaN,400.566330,12.841828,60.870151,4.661058,0
6.490923,189.031588,30453.623186,6.060119,297.512799,476.916726,14.973970,47.012889,4.372333,0
8.977822,198.996287,20225.642923,7.569518,352.685843,492.097825,19.621923,64.177232,3.200000,1
NaN,193.167611,20894.400493,7.331568,359.426537,417.424766,16.787145,38.107005,3.818404,0
8.506979,197.745141,20098.199518,6.456556,344.127253,555.919796,9.028359,78.933096,3.881794,0
7.372612,220.387164,17606.885689,9.426339,274.206804,551.145207,14.826441,67.305421,3.182521,1
NaN,166.696695,14807.413554,6.801861,269.707586,536.336983,13.839297,77.550327,3.434799,0
7.413288,196.452302,17465.345582,6.309196,355.164792,300.933492,13.178069,80.604776,3.290106,0
9.10733,202.514711,24678.329289,5.575906,334.717335,467.110762,12.937329,46.935252,4.492140,1
6.58545,166.965961,30210.250367,9.508299,340.245766,430.078591,23.234326,72.799917,4.275640,0
NaN,252.404565,20197.247668,2.562255,350.547757,454.969812,12.031863,69.292252,5.146443,0
4.168248,164.351289,23863.716864,8.593819,NaN,547.466831,13.843494,71.046735,2.804525,1
6.342671,157.046125,21079.606206,7.275078,318.853448,351.024256,14.019149,64.407498,4.582592,0
7.586236,190.890219,16409.936560,5.739025,NaN,402.799497,13.906082,95.382662,4.351335,0
7.806909,216.473169,21299.318657,6.217597,NaN,524.079706,13.895631,83.146999,5.127911,1
6.632990,238.324751,12829.092778,7.347361,331.301877,451.734417,19.640923,73.201544,4.360851,0
7.103348,249.589359,4425.426440,8.211762,293.078666,268.440850,18.422985,68.474194,4.417194,0
6.704635,230.766940,9727.761716,5.943695,223.235816,405.761571,12.826509,74.385199,3.422179,1
5.400700,197.918993,9968.962738,7.878998,NaN,503.896357,17.408922,77.382841,3.555738,0
6.153496,163.205548,48175.852093,7.153803,299.566751,344.716976,5.159380,55.528949,4.819970,0
3.623166,156.898917,26738.525361,5.023143,388.752253,388.752620,17.196012,63.564870,5.370206,1
7.460148,221.343209,25480.918410,6.926943,NaN,438.619635,13.089086,58.083993,2.413629,0
2.376768,129.863973,11684.111637,9.974808,301.429747,503.910390,8.741258,76.310695,3.629218,0
7.966857,186.353361,21440.738848,7.832474,393.767046,461.356227,13.913870,86.121811,5.115431,1
6.709822,148.253186,20922.154463,4.633574,NaN,400.342812,18.330856,40.495596,1.687625,0
7.514836,215.439523,17017.429960,7.417041,335.652454,483.658028,14.532854,66.037246,4.299732,0
4.595608,204.859660,13891.038530,6.371345,NaN,631.822078,11.420910,70.449003,3.978920,1
8.054893,239.139779,28545.355433,5.096894,NaN,574.402828,17.778015,56.352953,3.524380,0
7.445189,225.397787,24741.534999,9.248499,NaN,402.115616,15.535979,87.083919,3.637895,0
NaN,204.669047,12874.444637,5.071164,324.701293,402.619286,16.642480,64.846749,4.058942,1
5.365192,238.291212,16262.939246,7.507931,255.544678,393.533879,12.465043,27.095703,3.180798,0
4.835298,136.295037,23031.215807,5.560179,358.933089,567.463670,11.505803,60.773857,3.633761,0
